category_slug,pid,product_slug,json_file,asin,updated_at
mens-athletic-shoes,eca2ee70-b935-11ee-92e6-6d304ea26a0e,,output_json/mens-athletic-shoes/raw/B0BJ7TV92V.raw.json,B0BJ7TV92V,2024-03-26 20:15:14.872695
mens-athletic-shoes,999675f2-b936-11ee-92e6-6d304ea26a0e,,output_json/mens-athletic-shoes/raw/B08QVJNGDP.raw.json,B08QVJNGDP,2024-03-26 20:14:01.433182
mens-athletic-shoes,2f6bc7ee-b937-11ee-92e6-6d304ea26a0e,,output_json/mens-athletic-shoes/raw/B08QBDZ1VJ.raw.json,B08QBDZ1VJ,2024-03-26 20:13:59.363714
mens-athletic-shoes,535da368-8cba-11ed-a7ba-930ee103a0a2,doussprt-mens-water-shoes-quick-drying-sports-aqua-shoes-0,output_json/mens-athletic-shoes/raw/B07VFCDMS6.raw.json,B07VFCDMS6,2024-03-27 01:02:13.148537
mens-athletic-shoes,357ae470-b938-11ee-92e6-6d304ea26a0e,,output_json/mens-athletic-shoes/raw/B09WBSY1SJ.raw.json,B09WBSY1SJ,2024-03-26 20:14:54.271478
mens-athletic-shoes,535e0a3f-8cba-11ed-a7ba-930ee103a0a2,adidas-mens-lite-racer-adapt-40-running-shoe-visit-the-adidas-store-2,output_json/mens-athletic-shoes/raw/B08CYC26PF.raw.json,B08CYC26PF,2024-03-27 01:08:30.546888
mens-athletic-shoes,3cd6295e-b939-11ee-92e6-6d304ea26a0e,,output_json/mens-athletic-shoes/raw/B0B486FL9T.raw.json,B0B486FL9T,2024-03-26 20:15:06.363231
mens-athletic-shoes,8adaf73c-b6e7-11ee-92e6-6d304ea26a0e,,output_json/mens-athletic-shoes/raw/B09MGBNYKJ.raw.json,B09MGBNYKJ,2024-03-26 20:14:39.601248
mens-athletic-shoes,110656f8-b6e8-11ee-92e6-6d304ea26a0e,,output_json/mens-athletic-shoes/raw/B07RK1YC14.raw.json,B07RK1YC14,2024-03-26 20:13:08.321145
mens-athletic-shoes,1ff8b45c-92af-11ed-a7ba-930ee103a0a2,whitin-mens-cross-trainer-barefoot-minimalist-shoe-zero-drop-sole-wide-toe-box-visit-the-whitin-store,output_json/mens-athletic-shoes/raw/B08QHJ6MGS.raw.json,B08QHJ6MGS,2024-03-27 01:14:11.528177
mens-athletic-shoes,fe29dcac-b6e8-11ee-92e6-6d304ea26a0e,,output_json/mens-athletic-shoes/raw/B0B485T2Y4.raw.json,B0B485T2Y4,2024-03-26 20:15:06.167331
mens-athletic-shoes,70a08a76-27f9-11ee-92e6-6d304ea26a0e,adidas-mens-kaptir-20-running-shoe-visit-the-adidas-store-2,output_json/mens-athletic-shoes/raw/B08CYZY322.raw.json,B08CYZY322,2024-03-27 01:08:38.868555
mens-athletic-shoes,4faf757c-930f-11ed-a7ba-930ee103a0a2,nike-mens-revolution-5-running-shoe-brand-nike,output_json/mens-athletic-shoes/raw/B07NLV8LQ9.raw.json,B07NLV8LQ9,2024-03-27 00:58:59.867700
mens-athletic-shoes,67db13ea-b6ea-11ee-92e6-6d304ea26a0e,,output_json/mens-athletic-shoes/raw/B09NBT4PXS.raw.json,B09NBT4PXS,2024-03-26 20:14:42.112606
mens-athletic-shoes,aab824c8-b6ea-11ee-92e6-6d304ea26a0e,,output_json/mens-athletic-shoes/raw/B09DXTBWQQ.raw.json,B09DXTBWQQ,2024-03-26 20:14:30.469011
mens-athletic-shoes,4f26a0fc-b6eb-11ee-92e6-6d304ea26a0e,,output_json/mens-athletic-shoes/raw/B08PKF6FQT.raw.json,B08PKF6FQT,2024-03-26 20:13:57.609422
mens-athletic-shoes,61983b6a-b6eb-11ee-92e6-6d304ea26a0e,,output_json/mens-athletic-shoes/raw/B0BZDSCGY9.raw.json,B0BZDSCGY9,2024-03-26 20:15:22.077932
mens-athletic-shoes,0c25953c-b6ec-11ee-92e6-6d304ea26a0e,,output_json/mens-athletic-shoes/raw/B072RF6N7J.raw.json,B072RF6N7J,2024-03-26 20:12:41.925198
mens-athletic-shoes,65047722-b6ec-11ee-92e6-6d304ea26a0e,,output_json/mens-athletic-shoes/raw/B09C1FN71K.raw.json,B09C1FN71K,2024-03-26 20:14:28.381872
mens-athletic-shoes,b1b2373a-b6ec-11ee-92e6-6d304ea26a0e,,output_json/mens-athletic-shoes/raw/B0971GBKFJ.raw.json,B0971GBKFJ,2024-03-26 20:14:21.535244
mens-athletic-shoes,62c4a012-b6ed-11ee-92e6-6d304ea26a0e,,output_json/mens-athletic-shoes/raw/B09V7PLBLP.raw.json,B09V7PLBLP,2024-03-26 20:14:52.828903
mens-athletic-shoes,10a348b4-b6ee-11ee-92e6-6d304ea26a0e,,output_json/mens-athletic-shoes/raw/B09CLKR7F9.raw.json,B09CLKR7F9,2024-03-26 20:14:28.792972
mens-athletic-shoes,98e6efc8-b6ee-11ee-92e6-6d304ea26a0e,,output_json/mens-athletic-shoes/raw/B092HFDKZV.raw.json,B092HFDKZV,2024-03-26 20:14:11.583263
mens-athletic-shoes,c81b2ae4-934e-11ed-a7ba-930ee103a0a2,skechers-mens-gorun-consistent-athletic-workout-running-walking-shoe-sneaker-with-air-cooled-foam-visit-the-skechers-store-0,output_json/mens-athletic-shoes/raw/B07W7WB694.raw.json,B07W7WB694,2024-03-27 01:02:35.976037
mens-athletic-shoes,4d5f1816-b6f6-11ee-92e6-6d304ea26a0e,,output_json/mens-athletic-shoes/raw/B09YBLRH6Q.raw.json,B09YBLRH6Q,2024-03-26 20:14:59.386800
mens-athletic-shoes,7b2f630e-2853-11ee-92e6-6d304ea26a0e,brooks-mens-ghost-15-neutral-running-shoe-visit-the-brooks-store,output_json/mens-athletic-shoes/raw/B09RRPZXD5.raw.json,B09RRPZXD5,2024-03-27 01:28:49.637585
mens-athletic-shoes,3f9fc68e-b6f7-11ee-92e6-6d304ea26a0e,,output_json/mens-athletic-shoes/raw/B09V7MZN44.raw.json,B09V7MZN44,2024-03-26 20:14:52.614617
mens-athletic-shoes,e6aa30d6-b6f7-11ee-92e6-6d304ea26a0e,,output_json/mens-athletic-shoes/raw/B0BJ7HB152.raw.json,B0BJ7HB152,2024-03-26 20:15:14.676718
mens-athletic-shoes,91d83f34-b6f8-11ee-92e6-6d304ea26a0e,,output_json/mens-athletic-shoes/raw/B07MVXDDL1.raw.json,B07MVXDDL1,2024-03-26 20:13:00.312188
mens-athletic-shoes,3e2d8f3c-b6f9-11ee-92e6-6d304ea26a0e,,output_json/mens-athletic-shoes/raw/B003UHUNXO.raw.json,B003UHUNXO,2024-03-26 20:12:23.348203
mens-athletic-shoes,d88d860e-b6f9-11ee-92e6-6d304ea26a0e,,output_json/mens-athletic-shoes/raw/B08VS6J3YC.raw.json,B08VS6J3YC,2024-03-26 20:14:05.257646
mens-athletic-shoes,6c6bd574-b6fa-11ee-92e6-6d304ea26a0e,,output_json/mens-athletic-shoes/raw/B07NMZH5D4.raw.json,B07NMZH5D4,2024-03-26 20:13:02.433233
mens-athletic-shoes,1bc89638-b6fb-11ee-92e6-6d304ea26a0e,,output_json/mens-athletic-shoes/raw/B012PWC4AE.raw.json,B012PWC4AE,2024-03-26 20:12:31.348696
mens-athletic-shoes,beada9e2-b6fb-11ee-92e6-6d304ea26a0e,,output_json/mens-athletic-shoes/raw/B089CSCDTS.raw.json,B089CSCDTS,2024-03-26 20:13:35.516671
mens-athletic-shoes,ee2fa986-2867-11ee-92e6-6d304ea26a0e,under-armour-mens-surge-3-running-shoe-visit-the-under-armour-store-0,output_json/mens-athletic-shoes/raw/B09692J99Y.raw.json,B09692J99Y,2024-03-27 01:19:16.770190
mens-athletic-shoes,ca9044a8-b6fc-11ee-92e6-6d304ea26a0e,,output_json/mens-athletic-shoes/raw/B08N5P7F3J.raw.json,B08N5P7F3J,2024-03-26 20:13:55.461833
mens-athletic-shoes,55fd3fdc-b6fd-11ee-92e6-6d304ea26a0e,,output_json/mens-athletic-shoes/raw/B08BC6LMQ7.raw.json,B08BC6LMQ7,2024-03-26 20:13:37.048865
mens-athletic-shoes,0c78c8e4-b6fe-11ee-92e6-6d304ea26a0e,,output_json/mens-athletic-shoes/raw/B093QKVVKN.raw.json,B093QKVVKN,2024-03-26 20:14:14.835867
mens-athletic-shoes,76f9cf42-b6fe-11ee-92e6-6d304ea26a0e,,output_json/mens-athletic-shoes/raw/B096952318.raw.json,B096952318,2024-03-26 20:14:19.615689
mens-athletic-shoes,43429836-b6ff-11ee-92e6-6d304ea26a0e,,output_json/mens-athletic-shoes/raw/B07VBNTTGF.raw.json,B07VBNTTGF,2024-03-26 20:13:15.392831
mens-athletic-shoes,bdd64836-b6ff-11ee-92e6-6d304ea26a0e,,output_json/mens-athletic-shoes/raw/B08QZSG5LX.raw.json,B08QZSG5LX,2024-03-26 20:14:02.567216
mens-athletic-shoes,f404ef02-b6ff-11ee-92e6-6d304ea26a0e,,output_json/mens-athletic-shoes/raw/B07TZ1FRX7.raw.json,B07TZ1FRX7,2024-03-26 20:13:14.735439
mens-athletic-shoes,40229786-b700-11ee-92e6-6d304ea26a0e,,output_json/mens-athletic-shoes/raw/B09YD5PFTH.raw.json,B09YD5PFTH,2024-03-26 20:14:59.579507
mens-athletic-shoes,6e466ade-b700-11ee-92e6-6d304ea26a0e,,output_json/mens-athletic-shoes/raw/B08RXWKLBN.raw.json,B08RXWKLBN,2024-03-26 20:14:03.580734
mens-athletic-shoes,b2a26214-b700-11ee-92e6-6d304ea26a0e,,output_json/mens-athletic-shoes/raw/B09MGCDGYM.raw.json,B09MGCDGYM,2024-03-26 20:14:40.211103
mens-athletic-shoes,03044bd2-b701-11ee-92e6-6d304ea26a0e,,output_json/mens-athletic-shoes/raw/B098SF18VY.raw.json,B098SF18VY,2024-03-26 20:14:26.916067
mens-athletic-shoes,3d0051fa-b701-11ee-92e6-6d304ea26a0e,,output_json/mens-athletic-shoes/raw/B09DZ3ZT6T.raw.json,B09DZ3ZT6T,2024-03-26 20:14:31.154440
mens-athletic-shoe/home/ubuntu/rag_llama/akshay/bvr/snippetss,793eeea6-b701-11ee-92e6-6d304ea26a0e,,output_json/mens-athletic-shoes/raw/B09PPY2RZ3.raw.json,B09PPY2RZ3,2024-03-26 20:14:46.087907
mens-athletic-shoes,cb177310-b701-11ee-92e6-6d304ea26a0e,,output_json/mens-athletic-shoes/raw/B09WBY22LM.raw.json,B09WBY22LM,2024-03-26 20:14:54.712540
mens-athletic-shoes,2349dd66-b702-11ee-92e6-6d304ea26a0e,,output_json/mens-athletic-shoes/raw/B091ZC4VJ3.raw.json,B091ZC4VJ3,2024-03-26 20:14:10.543160
mens-athletic-shoes,903000e0-b702-11ee-92e6-6d304ea26a0e,,output_json/mens-athletic-shoes/raw/B09CLL5Z1J.raw.json,B09CLL5Z1J,2024-03-26 20:14:29.205936
mens-athletic-shoes,d5a67fca-2835-11ee-92e6-6d304ea26a0e,brooks-mens-glycerin-gts-20-supportive-running-shoe-visit-the-brooks-store,output_json/mens-athletic-shoes/raw/B096YP92K6.raw.json,B096YP92K6,2024-03-27 01:19:58.488231
mens-athletic-shoes,440cf64a-b703-11ee-92e6-6d304ea26a0e,,output_json/mens-athletic-shoes/raw/B09H3MXKWB.raw.json,B09H3MXKWB,2024-03-26 20:14:34.760437
mens-athletic-shoes,7443089a-b703-11ee-92e6-6d304ea26a0e,,output_json/mens-athletic-shoes/raw/B091ZGRXY4.raw.json,B091ZGRXY4,2024-03-26 20:14:10.739693
mens-athletic-shoes,8b07f1f8-b703-11ee-92e6-6d304ea26a0e,,output_json/mens-athletic-shoes/raw/B0BSDCFC16.raw.json,B0BSDCFC16,2024-03-26 20:15:19.007861
mens-athletic-shoes,9ecebd8e-b703-11ee-92e6-6d304ea26a0e,,output_json/mens-athletic-shoes/raw/B0BHPVPKY6.raw.json,B0BHPVPKY6,2024-03-26 20:15:14.186721
mens-athletic-shoes,cd31bd20-b703-11ee-92e6-6d304ea26a0e,,output_json/mens-athletic-shoes/raw/B0C5H78RYK.raw.json,B0C5H78RYK,2024-03-26 20:15:24.466787
shampoos,53703c4a-8cba-11ed-a7ba-930ee103a0a2,nizoral-anti-dandruff-shampoo-basic-fresh-7-fl-oz,output_json/shampoos/raw/B00AINMFAC.raw.json,B00AINMFAC,2024-04-23 12:42:51.557513
shampoos,53703c76-8cba-11ed-a7ba-930ee103a0a2,tea-tree-special-shampoo-for-all-hair-types,output_json/shampoos/raw/B000MD65FO.raw.json,B000MD65FO,2024-04-23 12:42:39.900274
shampoos,eb43e256-b4ac-11ee-92e6-6d304ea26a0e,neutrogena-tsal-therapeutic-shampoo-for-scalp-build-up-control-with-salicylic-acid-scalp-treatment-for-dandruff-scalp-psoriasis-seborrheic-dermatitis-relief-45-fl-oz-visit-the-neutrogena-store,output_json/shampoos/raw/B00UOL93CG.raw.json,B00UOL93CG,2024-04-23 12:42:58.243354
shampoos,13c6170c-b4ae-11ee-92e6-6d304ea26a0e,mielle-organics-rosemary-mint-strengthening-shampoo-infused-with-biotin-cleanses-and-helps-strengthen-weak-and-brittle-hair-12-ounces-visit-the-mielle-organics-store,output_json/shampoos/raw/B07N7MWX72.raw.json,B07N7MWX72,2024-04-23 12:43:10.676642
shampoos,53703c5d-8cba-11ed-a7ba-930ee103a0a2,olaplex-no-4-bond-maintenance-shampoo-n-by-olaplex-n,output_json/shampoos/raw/B07D37PQGL.raw.json,B07D37PQGL,2024-04-23 12:43:08.072528
shampoos,3aaf8837-8cba-11ed-a7ba-930ee103a0a2,just-for-men-control-gx-grey-reducing-shampoo-gradually-colors-hair-4-ounce,output_json/shampoos/raw/B0829M59K8.raw.json,B0829M59K8,2024-04-23 12:43:14.578559
shampoos,e9a9720a-8cba-11ed-a7ba-930ee103a0a2,neutrogena-tgel-therapeutic-shampoo-original-formula-anti-dandruff-treatment-for-long-lasting-relief-of-itching-and-flaking-scalp-as-a-result-of-psoriasis-and-seborrheic-dermatitis-85-fl-oz-visit-the-neutrogena-store,output_json/shampoos/raw/B001E96OWY.raw.json,B001E96OWY,2024-04-23 12:42:43.179338
shampoos,53703cb0-8cba-11ed-a7ba-930ee103a0a2,biolage-colorlast-shampoo-helps-protect-hair-maintain-vibrant-color-paraben-free-for-color-treated-hair,output_json/shampoos/raw/B00ILBUEVK.raw.json,B00ILBUEVK,2024-04-23 12:42:53.598489
shampoos,53703d48-8cba-11ed-a7ba-930ee103a0a2,redken-all-soft-shampoo-for-drybrittle-hair-provides-intense-softness-and-shine-with-argan-oil,output_json/shampoos/raw/B0007X749U.raw.json,B0007X749U,2024-04-23 12:42:38.594933
shampoos,253d9a928ec511eda7ba930ee103a0a2,kitsch-hair-growth-rice-bar-shampoo-for-strengthening-helps-dry-hair-made-in-us-all-natural-shampoo-bar-rice-shampoo-bar-moisturizing-vegan-solid-shampoo-bar-for-hair-rice-water-shampoo-bar-zero-waste-36-oz-visit-the-kitsch-store,output_json/shampoos/raw/B09FB1YXF1.raw.json,B09FB1YXF1,2024-04-23 12:43:31.717783
shampoos,53703dd0-8cba-11ed-a7ba-930ee103a0a2,garnier-fructis-pure-clean-shampoo-paraben-free-silicone-free-with-aloe-extract-and-vitamin-e-125-fl-oz-bottle-visit-the-garnier-store,output_json/shampoos/raw/B01N97PCBH.raw.json,B01N97PCBH,2024-04-23 12:43:02.791981
shampoos,0b60cd7a-b4b1-11ee-92e6-6d304ea26a0e,viori-hidden-waterfall-shampoo-bar-made-with-rice-water-for-hair-growth-handcrafted-sulfate-free-shampoo-visit-the-viori-store,output_json/shampoos/raw/B099KWKY36.raw.json,B099KWKY36,2024-04-23 12:43:31.076222
shampoos,b54fc882-8cba-11ed-a7ba-930ee103a0a2,ouai-detox-shampoo-clarifying-cleanse-for-dirt-oil-product-and-hard-water-buildup-get-back-to-super-clean-soft-and-refreshed-locks-10-oz-visit-the-ouai-store,output_json/shampoos/raw/B084C2PC69.raw.json,B084C2PC69,2024-04-23 12:43:18.517377
shampoos,874433f68e6911eda7ba930ee103a0a2,dove-dermacare-scalp-anti-dandruff-shampoo-dryness-and-itch-relief-for-dry-and-itchy-scalp-dry-scalp-treatment-with-pyrithione-zinc-12-oz-visit-the-dove-store,output_json/shampoos/raw/B01N49E07T.raw.json,B01N49E07T,2024-04-23 12:43:02.160685
shampoos,0ef0a9f8-b4b4-11ee-92e6-6d304ea26a0e,color-wow-dream-filter-pre-shampoo-mineral-remover-get-lighter-brighter-shinier-color-in-3-minutes-n-by-color-wow-n,output_json/shampoos/raw/B07QHHW5V6.raw.json,B07QHHW5V6,2024-04-23 12:43:11.959910
shampoos,40c81c70-b4b6-11ee-92e6-6d304ea26a0e,paul-mitchell-awapuhi-shampoo-original-wash-balances-moisture-for-all-hair-types-n-by-paul-mitchell-n,output_json/shampoos/raw/B0007CXXYG.raw.json,B0007CXXYG,2024-04-23 12:42:37.952454
shampoos,53703ccc-8cba-11ed-a7ba-930ee103a0a2,pureology-hydrate-shampoo-for-dry-color-treated-hair-hydrates-strengthens-hair-sulfate-free-vegan,output_json/shampoos/raw/B0891843GC.raw.json,B0891843GC,2024-04-23 12:43:22.533145
shampoos,53703d30-8cba-11ed-a7ba-930ee103a0a2,moroccanoil-hydrating-shampoo-n-by-moroccanoil-n,output_json/shampoos/raw/B0098QPV3I.raw.json,B0098QPV3I,2024-04-23 12:42:49.618031
shampoos,53703ddb-8cba-11ed-a7ba-930ee103a0a2,biolage-volumebloom-shampoo-lightweight-volume-shine-paraben-free-for-fine-hair,output_json/shampoos/raw/B00IW2AYN6.raw.json,B00IW2AYN6,2024-04-23 12:42:54.239307
shampoos,53703df0-8cba-11ed-a7ba-930ee103a0a2,biolage-hydrasource-shampoo-hydrates-moisturizes-dry-hair-paraben-free-for-dry-hair-0,output_json/shampoos/raw/B00IK1CJZU.raw.json,B00IK1CJZU,2024-04-23 12:42:52.905727
shampoos,846a7efc8f3511eda7ba930ee103a0a2,kitsch-pro-castor-oil-nourishing-shampoo-bar-bottle-free-eco-friendly-shampoo-hydrates-moisturizes-dull-and-dry-hair-all-natural-chemical-free-daily-shampoo-softens-strengthens-holiday-gift-visit-the-kitsch-store,output_json/shampoos/raw/B08HQN3HV6.raw.json,B08HQN3HV6,2024-04-23 12:43:26.411599
shampoos,599544ca-b4b7-11ee-92e6-6d304ea26a0e,marc-anthony-shampoo-and-conditioner-gift-set-grow-long-biotin-anti-frizz-deep-conditioner-for-split-ends-breakage-vitamin-e-caffeine-ginseng-for-curly-dry-damaged-hair-visit-the-marc-anthony-store,output_json/shampoos/raw/B097NQW4SP.raw.json,B097NQW4SP,2024-04-23 12:43:29.729807
shampoos,b54fc96a-8cba-11ed-a7ba-930ee103a0a2,redken-color-extend-blondage-color-depositing-purple-shampoo-for-blonde-hair-hair-toner-for-blonde-color-treated-hair-neutralizes-brassy-tones-in-blonde-hair-with-citric-acid-n-by-redken-n,output_json/shampoos/raw/B07R9TJ37D.raw.json,B07R9TJ37D,2024-04-23 12:43:12.583261
shampoos,3aaf881e-8cba-11ed-a7ba-930ee103a0a2,loréal-paris-hair-care-everpure-moisture-sulfate-free-shampoo-conditioner-kit-for-color-treated-hair-moisturizes-replenishes-dry-hair-combo-85-fl-oz-each,output_json/shampoos/raw/B07QC43BXB.raw.json,B07QC43BXB,2024-04-23 12:43:11.296412
